7.095474274789343e-22,5.193137788416971e-21,3.197699727430988e-20,1.693666829090641e-19,7.85900976296785e-19,3.2447314188449127e-18,1.2077319995493867e-17,4.098495101446651e-17,1.2803758684850181e-16,3.7131156516606097e-16,1.00688667514421e-15,2.5693118641717536e-15,6.203852694913525e-15,1.4244288367840166e-14,3.1234499212158064e-14,6.566155715011406e-14,1.3278728028459155e-13,2.591183502463921e-13,4.892450995492556e-13,8.960074028103437e-13,1.5952123586947943e-12,2.7664302326891273e-12,4.6817280156688624e-12,7.744557657671027e-12,1.2541390559795247e-11,1.990907212396961e-11,3.102124995926687e-11,4.7497596361158635e-11,7.153988957057434e-11,1.0609932929662447e-10,1.5507973111529344e-10,2.235814639216796e-10,3.1818870521840736e-10,4.473107565891559e-10,6.215868127527231e-10,8.543343519119999e-10,1.1620765040558993e-9,1.5651374724912163e-9,2.0883138195707126e-9,2.7616260222350132e-9,3.6211543771660843e-9,4.709962963374081e-9,6.079114958685974e-9,7.7887821621458e-9,9.909451103731793e-9,1.2523227633288782e-8,1.572524137884763e-8,1.9625150955607536e-8,2.4348750301187487e-8,3.0039676006368145e-8,3.686121502795325e-8,4.4998211682974366e-8,5.465907238392437e-8,6.607786612579973e-8,7.951651834100982e-8,9.526709535980722e-8,1.1365417636612092e-7,1.3503730940514804e-7,1.5981354775763836e-7,1.884200627239527e-7,2.2133682859000395e-7,2.5908937545772224e-7,3.0225160549933905e-7,3.5144866778455926e-7,4.073598871997231e-7,4.7072174255272896e-7,5.423308890297712e-7,6.230472201618127e-7,7.137969646844528e-7,8.155758131070624e-7,9.294520697435419e-7,1.056569825197922e-6,1.1981521449585421e-6,1.3555042695360718e-6,1.5300168220327865e-6,1.7231690185162623e-6,1.936531877946267e-6,2.1717714268334122e-6,2.4306518957017244e-6,2.715038903111244e-6,3.0269026250076253e-6,3.368320944385506e-6,3.7414825803392918e-6,4.1486901918250654e-6,4.5923634547822706e-6,5.075042109707816e-6,5.599388976744704e-6,6.168192937748279e-6,6.784371881668698e-6,7.450975612504184e-6,8.1711887182587e-6,8.948333398854338e-6,9.78587225264219e-6,1.0687411019380287e-5,1.1656701279762667e-5,1.2697643109898159e-5,1.3814287690783333e-5,1.5010839871586795e-5,1.6291660687117466e-5,1.766126982836277e-5,1.9124348066997884e-5,2.0685739632974214e-5,2.235045454563458e-5,2.412367089913915e-5,2.6010737101226274e-5,2.8017174067119442e-5,3.0148677368129015e-5,3.2411119336280866e-5,3.481055112489515e-5,3.7353204726326874e-5,4.004549494769293e-5,4.2894021345808875e-5,4.590557012116022e-5,4.908711597352851e-5,5.244582391847713e-5,5.598905106814911e-5,5.9724348375414894e-5,6.365946234379131e-5,6.780233670429984e-5,7.2161114059329e-5,7.674413749793766e-5,8.155995217963524e-5,8.661730689261984e-5,9.192515558322536e-5,9.749265886297258e-5,0.00010332918549080108,0.0001094443138336058,0.00011584783330646272,0.0001225497457950732,0.00012956026705982716,0.0001368898281247201,0.00014454907665257245,0.00015254887830830672,0.00016090031810978345,0.0001696147017720052,0.00017870355704473795,0.00018817863503715987,0.00019805191154814743,0.0002083355883893105,0.00021904209470861608,0.00023018408831387315,0.00024177445700081636,0.00025382631988467405,0.0002663530287375407,0.00027936816933722436,0.0002928855628200999,0.0003069192670516211,0.0003214835780068619,0.0003365930311648716,0.0003522624029259849,0.0003685067120409652,0.0003853412210646543,0.00040278143783202845,0.0004208431169576344,0.00043954226136063356,0.00045889512381893895,0.00047891820855473815,0.0004996282728459748,0.0005210423286816797,0.0005431776444402544,0.0005660517466181053,0.0005896824215879245,0.0006140877174048422,0.0006392859456523148,0.0006652956833360469,0.0006921357748240145,0.0007198253338393895,0.0007483837455005102,0.0007778306684165326,0.0008081860368453508,0.0008394700628972755,0.0008717032388137689,0.0009049063392985636,0.0009391004239166285,0.0009743068395658958,0.001010547223009737,0.0010478435034877724,0.0010862179054061825,0.0011256929510888556,0.001166291463627985,0.0012080365698050005,0.0012509517031010899,0.001295060606791818,0.0013403873371345544,0.0013869562666564883,0.0014347920875206843,0.0014839198150144125,0.0015343647911191648,0.0015861526881970401,0.0016393095127903528,0.0016938616095134673,0.0017498356650862332,0.001807258712431978,0.0018661581350767843,0.001926561671275053,0.0019884974187732367,0.0020519938393393547,0.002117079763572633,0.0021837843958033907,0.0022521373192028035,0.002322168500964519,0.002393908297690694,0.0024673874609279786,0.0025426371428350055,0.0026196889020628964,0.002698574709762766,0.0027793269558101085,0.002861978455170653,0.0029465624544914508,0.0030331126388435017,0.003121663138709925,0.00321224853711934,0.0033049038770485675,0.003399664668994998,0.003496566898788418,0.0035956470356298567,0.0036969420403745305,0.0038004893740234765,0.003906327006505952,0.004014493425681641,0.004125027646623613,0.004237969221190483,0.0043533582478247545,0.004471235381692291,0.004591641845084896,0.0047146194381521575,0.0048402105499186394,0.0049684581696512655,0.0050994058985346005,0.0052330979617346155,0.005369579220745132,0.0055088951861685794,0.0056510920308367445,0.005796216603327898,0.00594431644187899,0.006095439788718204,0.0062496356048256955,0.0064069535851058,0.0065674441740762105,0.006731158581935624,0.006898148801198136,0.007068467623757247,0.007242168658532235,0.007419306349570663,0.007599935994771052,0.007784113765113234,0.007971896724534158,0.008163342850324362,0.008358511054251644,0.008557461204257785,0.008760254146822724,0.008966951730088345,0.009177616827605184,0.009392313362891615,0.009611106334716828,0.009834061843196963,0.010061247116669648,0.01029273053951133,0.010528581680668128,0.010768871323309778,0.011013671495196501,0.01126305550020705,0.01151709795080268,0.011775874801474623,0.012039463383399195,0.012307942440133023,0.012581392164519862,0.01285989423674165,0.013143531863729619,0.013432389819762724,0.013726554488495689,0.014026113906394744,0.014331157807498293,0.01464177766993521,0.014958066763742811,0.015280120200520945,0.015608034984653022,0.01594191006638332,0.01628184639661694,0.01662794698380181,0.01698031695254361,0.01733906360450977,0.01770429648135875,0.01807612742989706,0.018454670669643302,0.018840042862720622,0.01923236318627484,0.019631753407624138,0.020038337961996038,0.020452244033185667,0.020873601637230604,0.021302543709069505,0.02173920619254664,0.022183728133663982,0.022636251777506007,0.023096922668683306,0.02356588975569862,0.024043305499297854,0.02452932598492383,0.02502411103970601,0.025527824353846124,0.02604063360681691,0.026562710598653446,0.027094231386261974,0.02763537642545571,0.0281863307183716,0.028747283967143857,0.029318430733747063,0.029899970606317633,0.03049210837238203,0.031095054199366638,0.0317090238225176,0.03233423874079519,0.03297092642104869,0.033619320510882685,0.03427966106053643,0.03495219475457247,0.03563717515342424,0.036334862945474604,0.03704552621034298,0.03776944069380609,0.038506890094742785,0.03925816636527588,0.040023570024110944,0.04080341048427634,0.041598006395840666,0.04240768600415879,0.04323278752489366,0.04407365953646878,0.044930661390615335,0.04580416364277892,0.046694548501957055,0.047602210303249265,0.04852755600183693,0.049471005691535674,0.050432993148189324,0.05141396639952517,0.052414388323021706,0.05343473727331331,0.05447550774027279,0.055537211040413675,0.056620376042553495,0.05772554991169767,0.05885329748868265,0.060004204943814324,0.061178878500299134,0.06237794588975649,0.06360205729279272,0.06485188631929444,0.06612813104263392,0.0674315150888276,0.06876278875946298,0.07012273023795353,0.07151214683774992,0.07293187630423244,0.0743827882155741,0.0758657854081622,0.07738180550344378,0.07893321506104302,0.080518612177091,0.0821401484130254,0.08379893014072656,0.08549610893519832,0.08723288375352142,0.08901050322097238,0.09083026802798387,0.09269353344013218,0.0946017119251,0.09655627589800284,0.09855876058697473,0.1006107670192768,0.10271396512600138,0.10487009696693392,0.10708098006475798,0.10934851084942056,0.11167466819873803,0.1140615170637082,0.11651121216306272,0.11902600172236794,0.12160823123658675,0.12426034721448623,0.1269849008678745,0.12978455168767183,0.1326620708520967,0.13562034438479836,0.13866237596507772,0.1417912893013159,0.14501032989662424,0.1483228661090377,0.15173238925791208,0.15524249370126383,0.1588568946236614,0.16257943813393963,0.16641406885803553,0.17036545823846838,0.17443680221655852,0.1786327229862354,0.1829575041236484,0.18741546491264863,0.1920109333515564,0.1967482137959596,0.20163154866392197,0.20666507366578257,0.21185276608227255,0.21719838573297653,0.22270540844479086,0.22837695205467232,0.23421569531053038,0.2402237903772287,0.2464027701483485,0.25275345207877786,0.2592758407984192,0.2659690323481668,0.2728311234839207,0.27985912982926703,0.2870489170176347,0.29439514906942293,0.3018912578898006,0.3095294373170138,0.3173011770862022,0.3251955021969618,0.3332015052528034,0.34130695487028573,0.3494987683257466,0.3577631561425396,0.3660857779083612,0.37445190298865827,0.38284657082691403,0.3912547482868428,0.39966148681102204,0.408052090988571,0.4164100122611495,0.42472316160929074,0.4329764137509286,0.44115576586751765,0.4492473814440699,0.4572375158816824,0.46511242453647117,0.47285801026768487,0.48046039764224024,0.4879052196935409,0.495177924337512,0.5022639518565144,0.5091494808145022,0.5158209039262638,0.5222669194781148,0.5284788004605635,0.5344515305647136,0.5401846009710265,0.5456823935062967,0.5509540008639721,0.5560124870366311,0.5608737419983143,0.5655551815271375,0.570074535458636,0.5744488902699794,0.5786940366705998,0.5828241369275015,0.5868515920065965,0.5907870915953923,0.5946397385946853,0.5984172463868446,0.6021261078765573,0.6057717889499395,0.6093588916540853,0.6128912986957021,0.6163722966650003,0.6198046794593253,0.623190908081674,0.6265329230005876,0.6298325441779241,0.6330913358138439,0.6363106424337207,0.6394912029499027,0.6426348458128743,0.6457424909690411,0.6488142635234588,0.6518513348913465,0.6548549417392762,0.6578247276340452,0.660761913057767,0.6636671018454712,0.6665407084467052,0.669383235986499,0.672195161582491,0.6749769397404974,0.6777290051795165,0.6804517753774273,0.683145652605772,0.6858110256249608,0.6884482712391441,0.6910577555110832,0.6936398348738494,0.6961948570378769,0.6987231617812417,0.7012250816193951,0.7037009423949243,0.7061510637646561,0.7085757596447995,0.7109753385577782,0.7133501039723525,0.7157003545752509,0.7180263845075808,0.7203284835771556,0.7226069374406979,0.7248620277658088,0.7270940323679423,0.7293032253360089,0.7314898771405346,0.733654254731644,0.735796621624067,0.7379172379752195,0.7400163606557412,0.7420942433111899,0.7441513451960289,0.7461874564155034,0.7482030767223641,0.7501984463328009,0.7521738026122456,0.754129379902295,0.7560654116480602,0.7579821260155808,0.7598797477660282,0.7617585006200056,0.7636186056407636,0.7654602810283063,0.7672837424778972,0.769089202904054,0.770876872695981,0.7726469595163159,0.7743996686190681,0.7761352025579056,0.7778537613779969,0.7795555426988731,0.7812407416530005,0.7829095508669052,0.7845621606038273,0.7861987587187094,0.7878195306725976,0.7894246596225977,0.7910143263802927,0.7925887095032144,0.7941479852362252,0.7956923276668173,0.7972219085143407,0.7987368974566785,0.800237461971313,0.8017237673900736,0.8031959769422417,0.8046542517663324,0.8060987509415761,0.8075296314986807,0.8089470485186812,0.8103511550277103,0.811742102128311,0.8131200389751401,0.8144851123976395,0.8158374686157261,0.8171772506962849,0.8185046003001475,0.8198196572746023,0.8211225596780589,0.8224134437973626,0.823692444371286,0.8249596938280145,0.826215323487176,0.8274594627932087,0.8286922395378762,0.829913779876814,0.8311242083569036,0.8323236479350887,0.8335122199997272,0.8346900443924439,0.8358572394277619,0.8370140130644237,0.8381602827877478,0.8392962717596602,0.8404220916817118,0.8415378533926545,0.8426436662226292,0.8437396383058285,0.8448258760563879,0.845902484898281,0.846969568569805,0.8480272301859004,0.849075570865494,0.8501146909980181,0.8511446894038517,0.8521656636563135,0.8531777104629217,0.8541809248782739,0.8551754011646325,0.8561612322459571,0.857138509787336,0.8581073245153679,0.8590677659338493,0.8600199224294309,0.8609638813185015,0.8618997288473168,0.8628275501900964,0.8637474294506381,0.8646594497259837,0.8655636930674682,0.8664602405368402,0.8673491721992954,0.8682305671297651,0.8691045034419097,0.8699710583052634,0.8708303079280151,0.8716823276108194,0.8725271917251095,0.8733649737484613,0.8741957462612316,0.8750195809742956,0.8758365487223502,0.876646719494042,0.8774501624318052,0.8782469458474084,0.8790371372332092,0.8798208032733952,0.8805980098537655,0.8813688220742157,0.8821333042581118,0.8828915558190423,0.8836435580878136,0.8843894210832364,0.8851292057974083,0.8858629722741634,0.8865907799400728,0.8873126877637048,0.8880287541506895,0.8887390366452727,0.8894435921781568,0.8901424772491036,0.8908357474254248,0.8915234578777894,0.8922056630369819,0.8928824167697839,0.8935537722773769,0.8942197821861193,0.8948804984958324,0.8955359726269483,0.896186255396223,0.8968313970472981,0.8974714472430674,0.898106470023671,0.8987364722157002,0.8993615374913503,0.8999817069944936,0.9005970254146376,0.9012075411212453,0.9018133062424046,0.9024143317413168,0.9030107022653078,0.9036024478850311,0.9041896123991899,0.9047722391186213,0.9053503708718539,0.905924050007485,0.9064933183990272,0.9070582174629427,0.9076187882089932,0.9081750710856314,0.9087271062624249,0.9092749333891946,0.9098185917397417,0.9103581202880668,0.9108935574214894,0.9114249416865394,0.9119523103760843,0.9124757017174109,0.9129951201468661,0.9135106542224657,0.9140223172927888,0.914530144815686,0.9150341718616835,0.9155344331240991,0.9160309629172969,0.9165237951836019,0.9170129635042611,0.9174985010930916,0.9179804408169883,0.9184588151697902,0.9189336563164017,0.9194049960802159,0.9198728659254546,0.9203372969977959,0.9207983201051904,0.9212559657291718,0.9217102640413155,0.9221612448633252,0.9226089378499972,0.9230533719967139,0.9234945765599094,0.9239325798109279,0.924367410446954,0.9247990964354219,0.925227665461342,0.9256531454055502,0.9260755633692644,0.9264949468101084,0.9269113025100524,0.9273246893937171,0.9277351192976923,0.9281426179749237,0.9285472109136406,0.928948923338198,0.9293477802116152,0.9297438062451133,0.930137025894973,0.9305274633639027,0.930915142606396,0.9313000873407531,0.9316823210281561,0.9320618669496219,0.9324387480718186,0.9328129871598612,0.9331846067006612,0.9335536290968587,0.9339200764216437,0.9342839705844224,0.9346453331456912,0.9350041857195337,0.9353605494255195,0.9357144441826596,0.9360658913598763,0.936414912048735,0.9367615266852275,0.9371057553065106,0.9374476177827936,0.9377871339704037,0.9381243233784946,0.9384592053693492,0.938791799179731,0.9391221237938723,0.939450197987541,0.93977604041428,0.9400996695157279,0.9404211035587965,0.9407403607190353,0.9410574586917962,0.9413724153773998,0.941685248302609,0.9419959748919493,0.9423046123205001,0.9426111777230451,0.9429156878979666,0.9432181596642742,0.9435186095384432,0.9438170539646819,0.9441135091787427,0.9444079912874559,0.9447005162133204,0.9449910997699212,0.9452797576001417,0.9455665051759443,0.9458513578584048,0.9461343308429142,0.9464154391738473,0.9466946977753438,0.9469721214134161,0.9472477247197517,0.9475215221882051,0.947793528175402,0.9480637569049283,0.9483322224642478,0.9485989388097145,0.9488639197675621,0.9491271790352707,0.9493887301820211,0.949648586649906,0.9499067617569267,0.9501632686976548,0.9504181271707769,0.9506713354966988,0.9509229145075321,0.9511728775130002,0.951421236334602,0.951668003923118,0.9519131925427703,0.952156814506208,0.9523988816087982,0.9526394061456012,0.9528783998448451,0.9531158745549824,0.9533518420750116,0.9535863138417476,0.9538193013912428,0.9540508161112313,0.9542808692927536,0.9545094720818387,0.9547366355698359,0.9549623707497349,0.9551866884776005,0.955409599553884,0.9556311146614391,0.9558512443879981,0.9560699992304442,0.9562873895901219,0.9565034289550957,0.9567181187549954,0.9569314765416755,0.9571435109744173,0.9573542317736489,0.9575636488029536,0.9577717725772305,0.957978614200112,0.9581841721761155,0.9583884698400252,0.9585915115180372,0.958793306554523,0.9589938642154613,0.9591931936921424,0.9593913040861,0.9595882044256189,0.9597839036335041,0.9599784106196918,0.9601717341598498,0.9603638829079508,0.9605548656874683,0.9607446909449106,0.960933367067238,0.9611209027047298,0.9613073061278129,0.961492585543011,0.9616767492682061,0.9618598057605782,0.9620417625399801,0.9622226278101729,0.9624024050374683,0.962581109906187,0.9627587467089385,0.9629353231668913,0.9631108469370043,0.9632853256078432,0.9634587667046386,0.9636311776928029,0.9638025659727495,0.963972938874089,0.9641423036739537,0.9643106675909267,0.964478037769404,0.9646444213040908,0.964809825234416,0.9649742565184029,0.9651377220797095,0.9653002287682823,0.9654617834044508,0.9656223927205698,0.9657820633685827,0.9659408020606123,0.9660986152875609,0.966255509639145,0.9664114915193648,0.9665665674062315,0.9667207435324517,0.9668740264903397,0.9670264223127126,0.9671779370803537,0.9673285772494546,0.9674783487363832,0.9676272577172292,0.9677753100250371,0.9679225120208984,0.9680688690632955,0.9682143878807878,0.9683590731785944,0.9685029317638358,0.9686459649213781,0.9687881850759589,0.9689295949328977,0.9690702000705984,0.969210006018819,0.9693490182652674,0.9694872422517771,0.9696246833782268,0.9697613469995418,0.9698972384253561,0.9700323629293081,0.9701667257278257,0.9703003320238248,0.9704331869471947,0.9705652956025874,0.9706966630588931,0.9708272943242775,0.9709571944035031,0.9710863681971298,0.9712148206797091,0.9713425566286482,0.9714695809251426,0.9715958983254799,0.9717215135705441,0.9718464314746623,0.9719706565756114,0.9720941935061144,0.9722170470118352,0.9723392215365787,0.9724607216749122,0.9725815519188986,0.9727017166315687,0.9728212205165784,0.9729400674573768,0.9730582625000973,0.9731758094734135,0.9732927126610299,0.9734089765492601,0.9735246049904859,0.9736396029403835,0.9737539739185237,0.9738677200015101,0.9739808491465174,0.9740933636956685,0.9742052676769666,0.9743165650879569,0.9744272598955454,0.974537356704857,0.9746468574154228,0.9747557679104271,0.9748640913637726,0.97497183160173,0.9750789927934624,0.9751855775321004,0.9752915907063863,0.9753970368887325,0.9755019172965835,0.9756062354840609,0.9757099975410926,0.9758132063353813,0.9759158643244324,0.9760179758542468,0.9761195446187064,0.9762205734584916,0.9763210662118696,0.9764210263675124,0.9765204571404235,0.9766193619331837,0.9767177441462694,0.9768156070914676,0.9769129540809726,0.9770097883764524,0.97710611320605,0.9772019319871575,0.9772972477154096,0.9773920636486583,0.977486382931256,0.9775802087085428,0.9776735441210928,0.9777663922189271,0.9778587560856734,0.9779506387695497,0.9780420432748556,0.9781329726231266,0.9782234297846697,0.9783134177051005,0.9572111779630051,0.9572111784176679,0.9572111788689649,0.9572111793202355,0.9572111797690246,0.9572111802186732,0.9572111806683834,0.95721118111403,0.9572111815581352,0.9572111820048708,0.9572111824476182,0.9572111828922274,0.9572111833328995,0.9572111837721492,0.9572111842150062,0.957211184653996,0.9572111850933089,0.9572111855304677,0.9572111859671695,0.9572111864034272,0.9572111868409475,0.9572111872738999,0.9572111877098276,0.9572111881420697,0.9572111885765009,0.957211189008954,0.9572111894403053,0.9572111898739074,0.9572111903039239,0.9572111907337345,0.9572111911616819,0.9572111915944895,0.9572111920204431,0.9572111924496218,0.9572111928803925,0.9572111933077054,0.9572111937349624,0.9572111941621785,0.9572111945876856,0.9572111950165606,0.9572111954420842,0.9572111958676471,0.9572111962932671,0.9572111967206564,0.9572111971430664,0.9572111975689782
